Mã bản tin,Tên xe,Giá tiền,Ngày đăng bài,Năm sản xuất,Nhiên liệu,Kiểu dáng,Tình trạng,Số km đã đi,Hộp số,Xuất xứ,Địa điểm,URL
23365369,Toyota Innova Cross Hybrid 2023,960000000.0,13/09/2025,2023,Hybrid,SUV,Xe cũ,8700,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-cross-hcm/2023-hev-8700-km-aidxc23365369
23365407,Toyota Innova Cross Hybrid 2024,829000000.0,13/09/2025,2024,Hybrid,SUV,Xe cũ,8200,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-cross-hcm/2024-8200-km-aidxc23365407
23365660,Toyota Innova Cross Xăng 2024,829000000.0,14/09/2025,2024,Máy xăng,SUV,Xe cũ,8100,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-cross-hcm/2024-sieu-cop-8000-km-aidxc23365660
23366166,Web server is returning an unknown error Error code 520,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://oto.com.vn/mua-ban-xe-toyota-innova-cross-hcm/20l-cvt-2024-son-zin-99-cuc-dep-aidxc23366166
23366383,Toyota Innova Cross Xăng 2024,819000000.0,16/09/2025,2024,Máy xăng,SUV,Xe cũ,25000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-cross-hcm/can-ban-2024-at-aidxc23366383
23365492,Toyota Innova Cross Hybrid 2023,960000000.0,14/09/2025,2023,Hybrid,SUV,Xe cũ,8000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-cross-hcm/hybrid-aidxc23365492
23363761,Toyota Innova Cross Xăng 2025,808000000.0,10/09/2025,2025,Máy xăng,SUV,Xe cũ,16200,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-cross-hcm/xe-2025-16200-km-aidxc23363761
23372492,Toyota Innova 2.0E 2017,385000000.0,02/10/2025,2017,Máy xăng,MPV,Xe cũ,100000,Số tự động,Trong nước,Buôn Ma Thuột - Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-innova-dak-lak/2017-20e-100000-km-aidxc23372492
23371023,Toyota Innova 2.0G 2006,180000000.0,27/09/2025,2006,Máy xăng,MPV,Xe cũ,126000,Số tự động,Trong nước,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-innova-dong-nai/2006-g-126000-km-aidxc23371023
23367861,Toyota Innova 2.0G 2006,160000000.0,19/09/2025,2006,Máy xăng,MPV,Xe cũ,200000,Số tự động,Trong nước,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-innova-dong-nai/2006g-gia-dinh-xai-chinh-chu-aidxc23367861
23371277,Toyota Innova 2007,115000000.0,29/09/2025,2007,Máy xăng,MPV,Xe cũ,200000,Số sàn,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-innova-dong-nai/ban-xe-da-qua-su-dung-aidxc23371277
23364094,Toyota Innova 2.0 Venturer AT 2021,698000000.0,11/09/2025,2021,Máy xăng,N/A,Xe cũ,50000,Số tự động,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-innova-dong-nai/tang-100-truoc-ba-aidxc23364094
23370346,Toyota Innova 2017,340000000.0,26/09/2025,2017,Máy xăng,MPV,Xe cũ,N/A,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-innova-ha-noi/340-trieu-co-thuong-luong-aidxc23370346
23363277,Toyota Innova 2.0E 2017,396000000.0,09/09/2025,2017,Máy xăng,MPV,Xe cũ,110000,Số sàn,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-innova-ha-noi/xe-1-chu-mua-tu-moi-di-11-van-aidxc23363277
23340504,Toyota Innova 2.0G 2017,495000000.0,12/09/2025,2017,Máy xăng,MPV,Xe cũ,150000,Số tự động,Trong nước,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-innova-ha-noi/xe-cu-chat-luong-cao-kiem-tra-day-du-aidxc23340504
23348112,Toyota Innova 2017,395000000.0,03/09/2025,2017,Máy xăng,N/A,Xe cũ,100000,Số tự động,Trong nước,An Lão - Hải Phòng,https://oto.com.vn/mua-ban-xe-toyota-innova-hai-phong/2017-2018-so-san-cu-gia-tot-aidxc23348112
23371761,Toyota Innova 2.0E 2018,420000000.0,30/09/2025,2018,Máy xăng,MPV,Xe cũ,10000,Số sàn,Trong nước,Hậu Giang,https://oto.com.vn/mua-ban-xe-toyota-innova-hau-giang/2018-20e-10000-km-aidxc23371761
23369669,Toyota Innova 2.0E 2018,440000000.0,24/09/2025,2018,Máy xăng,MPV,Xe cũ,114500,Số sàn,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/1980-114500-km-aidxc23369669
23371791,Toyota Innova 2.0G 2006,180000000.0,30/09/2025,2006,Máy xăng,MPV,Xe cũ,180000,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2006-g-nang-from-2015-aidxc23371791
23372460,Toyota Innova 2.0G 2009,209000000.0,02/10/2025,2009,Máy xăng,MPV,Xe cũ,188000,Số sàn,Trong nước,Quận 9 - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2009-g-188000-km-aidxc23372460
23372276,Toyota Innova 2.0G 2010,230000000.0,02/10/2025,2010,Máy xăng,MPV,Xe cũ,150000,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2010-g-sr-150000-km-aidxc23372276
23369989,Toyota Innova 2.0E 2014,289000000.0,25/09/2025,2014,Máy xăng,MPV,Xe cũ,100000,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2014-e-100000-km-aidxc23369989
23372486,Toyota Innova 2.0E 2018,428000000.0,02/10/2025,2018,Máy xăng,MPV,Xe cũ,49000,Số sàn,Trong nước,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2018-20e-49000-km-7-c-so-san-aidxc23372486
23371959,Toyota Innova 2.0E 2019,430000000.0,01/10/2025,2019,Máy xăng,MPV,Xe cũ,140000,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-140000-km-aidxc23371959
23368972,Toyota Innova 2.0E 2019,475000000.0,22/09/2025,2019,Máy xăng,MPV,Xe cũ,61000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-61000-km-aidxc23368972
23369863,Toyota Innova 2.0E 2019,375000000.0,24/09/2025,2019,Máy xăng,MPV,Xe cũ,78000,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-aidxc23369863
23370631,Toyota Innova 2006,158000000.0,26/09/2025,2006,Máy xăng,MPV,Xe cũ,200000,Số tự động,Trong nước,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/206-158tr-bien-86-cong-chung-lien-aidxc23370631
23363167,Toyota Innova 2.0E 2017,358000000.0,08/09/2025,2017,Máy xăng,MPV,Xe cũ,123000,Số sàn,Trong nước,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-20e-mt-so-san-2017-xe-dep-aidxc23363167
23368113,Toyota Innova 2.0E 2019,460000000.0,19/09/2025,2019,Máy xăng,MPV,Xe cũ,81000,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-xe-gia-dinh-chat-luong-cao-gia-hop-ly-aidxc23368113
23350899,Toyota Innova 2.0E 2016,395000000.0,12/09/2025,2016,Máy xăng,MPV,Xe cũ,60000,Số tự động,Trong nước,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/san-1-em-chay-dich-vu-hoac-gia-dinh-sieu-chat-luong-aidxc23350899
23345814,Toyota Innova 2.0E 2017,435000000.0,04/09/2025,2017,Máy xăng,MPV,Xe cũ,82000,Số sàn,Trong nước,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/xe-gia-dinh-su-dung-aidxc23345814
23371172,Toyota Innova 2.0E 2018,450000000.0,28/09/2025,2018,Máy xăng,MPV,Xe cũ,110000,Số sàn,Trong nước,Lục Yên - Lào Cai,https://oto.com.vn/mua-ban-xe-toyota-innova-lao-cai/2018-20e-116000-km-aidxc23371172
23370183,Toyota Innova 2.0G 2009,210000000.0,25/09/2025,2009,Máy xăng,MPV,Xe cũ,28000,Số sàn,Nhập khẩu,Nam Định,https://oto.com.vn/mua-ban-xe-toyota-innova-nam-dinh/2009-g-28000-km-aidxc23370183
23372145,Toyota Innova 2.0E 2019,439000000.0,01/10/2025,2019,Máy xăng,MPV,Xe cũ,80000,Số tự động,Trong nước,Nam Định - Nam Định,https://oto.com.vn/mua-ban-xe-toyota-innova-nam-dinh/xe-gia-dinh-su-dung-ky-giu-gin-can-than-aidxc23372145
23355839,Toyota IQ 2012,580000000.0,20/08/2025,2012,Máy xăng,N/A,Xe cũ,100000,Số tự động,Nhập khẩu,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-iq-ha-noi/sieu-xe-02-cua-danh-cho-cac-chi-cac-em-aidxc23355839
23368372,Toyota Land Cruiser 2004,330000000.0,20/09/2025,2004,Máy xăng,SUV,Xe cũ,N/A,Số tự động,Nhập khẩu,An Giang,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-an-giang/2004-tai-aidxc23368372
23367823,Toyota Land Cruiser 2006,600000000.0,19/09/2025,2006,Máy xăng,SUV,Xe cũ,197000,Số tự động,Trong nước,Cái Răng - Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-can-tho/xe-suv-cuc-dep-nam-2006-mau-bac-aidxc23367823
23368509,Toyota Land Cruiser 2000,215000000.0,21/09/2025,2000,Máy xăng,SUV,Xe cũ,200000,Số tự động,Trong nước,Đà Nẵng,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-da-nang/2000-gx-45-sieu-dia-hinh-aidxc23368509
23368993,Toyota Land Cruiser VX 4.6 V8 2020,4100000000.0,22/09/2025,2020,Máy xăng,SUV,Xe cũ,60000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/46-san-xuat-2020-1-chu-ten-cong-ty-aidxc23368993
22898298,Toyota Land Cruiser V6 3.5L TURBO 2022,4800000000.0,25/09/2025,2022,Máy xăng,SUV,Xe cũ,24000,Số tự động,Trong nước,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/chay-it-24000km-aidxc22898298
23336837,Toyota Land Cruiser 2007,850000000.0,30/09/2025,2007,Máy dầu,SUV,Xe cũ,150000,Số sàn,Nhập khẩu,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/doc-la-may-dau-aidxc23336837
23365799,Toyota Land Cruiser V8 2023,5248000000.0,15/09/2025,2023,Máy xăng,SUV,Xe cũ,30000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/landcruiser-lc300-san-xuat-2023-aidxc23365799
23367457,Toyota Land Cruiser 2024,5569000000.0,18/09/2025,2024,Máy xăng,SUV,Xe cũ,30000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/lc300-2024-co-vat-hon-5-ty-aidxc23367457
23366624,Toyota Land Cruiser VX 4.6 V8 2019,3800000000.0,16/09/2025,2019,Máy xăng,SUV,Xe cũ,140000,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/sieu-dep-aidxc23366624
23366076,Toyota Land Cruiser 2021,5888000000.0,16/09/2025,2021,Máy xăng,SUV,Xe cũ,50000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/ten-ca-nhan-full-lich-su-hang-aidxc23366076
23362388,Toyota Land Cruiser 2020,828000000.0,05/09/2025,2020,Máy xăng,SUV,Xe cũ,76000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/xe-nhap-khau-di-7-van-6km-aidxc23362388
23361120,Toyota Land Cruiser 5.7 V8 2010,1300000000.0,03/09/2025,2010,Máy xăng,SUV,Xe cũ,100000,Số tự động,Nhập khẩu,Tây Hồ - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/xe-suv-chinh-chu-mau-den-doc-la-aidxc23361120
23366635,Toyota Land Cruiser VX 4.6 V8 2014,1680000000.0,16/09/2025,2014,Máy xăng,SUV,Xe cũ,87000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-hcm/2014-vx-46-v8-87000-km-aidxc23366635
23365045,Toyota Land Cruiser VX 4.6 V8 2016,2950000000.0,12/09/2025,2016,Máy xăng,SUV,Xe cũ,248000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-hcm/vx-46-v8-2016-2-ty-950-aidxc23365045
23366522,Toyota Land Cruiser VX 4.6 V8 2016,3050000000.0,16/09/2025,2016,Máy xăng,SUV,Xe cũ,200000,Số tự động,Nhập khẩu,Đoan Hùng - Phú Thọ,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-phu-tho/nhap-nhat-dang-cap-sang-trong-aidxc23366522
23370327,Toyota Land Cruiser Prado VX 2021,2299000000.0,25/09/2025,2021,Máy xăng,SUV,Xe cũ,86000,Số tự động,Nhập khẩu,Dĩ An - Bình Dương,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-binh-duong/xe-luot-odo-thap-gia-cuc-tot-aidxc23370327
23371954,Toyota Land Cruiser Prado VX 2021,2495000000.0,01/10/2025,2021,Máy xăng,SUV,Xe cũ,88000,Số tự động,Nhập khẩu,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-dak-lak/2021-vx-88000-km-aidxc23371954
23370256,Toyota Land Cruiser Prado TX-L 2014,886000000.0,25/09/2025,2014,Máy xăng,SUV,Xe cũ,10000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/2014-txl-27l-10000-km-aidxc23370256
23371030,Toyota Land Cruiser Prado 2020,2100000000.0,27/09/2025,2020,Máy xăng,SUV,Xe cũ,N/A,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/2020-aidxc23371030
23371071,Toyota Land Cruiser Prado 2022,2000000000.0,28/09/2025,2022,Máy xăng,SUV,Xe cũ,95000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/2022-tai-aidxc23371071
23293086,Toyota Land Cruiser Prado VX 2021,2590000000.0,17/09/2025,2021,Máy xăng,SUV,Xe cũ,99000,Số tự động,Nhập khẩu,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/bh-chinh-hang-sure-aidxc23293086
23363301,Toyota Land Cruiser Prado GX 2019,1929000000.0,09/09/2025,2019,Máy xăng,SUV,Xe cũ,100000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/cam-ket-khong-dam-dung-khong-ngap-nuoc-aidxc23363301
23321995,Toyota Land Cruiser Prado VX 2019,1900000000.0,15/09/2025,2019,Máy xăng,SUV,Xe cũ,85981,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/oyota-27at-nhap-khau-nguyen-chiec-sx-2019-mau-den-aidxc23321995
23371333,Toyota Land Cruiser Prado VX 2019,1980000000.0,29/09/2025,2019,Máy xăng,SUV,Xe cũ,150000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/prado-2019-suv-7-cho-nhap-khau-giu-zin-tung-chi-tiet-gia-thuong-luong-chot-nhanh-aidxc23371333
23368561,Toyota Land Cruiser Prado TX-L 2015,990000000.0,21/09/2025,2015,Máy xăng,SUV,Xe cũ,970000,Số tự động,Nhập khẩu,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/prado-txl-27-sx2015-sieu-dep-cam-ket-ve-chat-luong-lien-he-truc-tiep-hoac-nhan-tin-zalo-aidxc23368561
23363303,Toyota Land Cruiser Prado TX-L 2014,960000000.0,09/09/2025,2014,Máy xăng,SUV,Xe cũ,120000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/xe-dep-chu-di-giu-gin-aidxc23363303
23364023,Toyota Land Cruiser Prado GX 2017,1350000000.0,11/09/2025,2017,Máy xăng,SUV,Xe cũ,100000,Số tự động,Nhập khẩu,Chí Linh - Hải Dương,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-hai-duong/noi-that-rong-rai-trang-bi-full-option-aidxc23364023
23372206,Toyota Land Cruiser Prado 2016,1280000000.0,01/10/2025,2016,Máy xăng,N/A,Xe cũ,87000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-hcm/2016-so-tu-dong-tai-tp-aidxc23372206
23370566,Toyota Land Cruiser Prado 2019,1975000000.0,26/09/2025,2019,Máy xăng,SUV,Xe cũ,52000,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-hcm/2019-52000-km-aidxc23370566
23315794,Toyota Land Cruiser Prado VX 2021,2650000000.0,30/09/2025,2021,Máy xăng,SUV,Xe cũ,79000,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-hcm/xe-dam-bao-chat-luong-cam-ket-khong-tai-nan-dam-dung-thuy-kich-ngap-nuoc-aidxc23315794
23330399,Toyota Previa 1993,89000000.0,08/06/2025,1993,Máy xăng,Van/Minivan,Xe cũ,1,Số tự động,Trong nước,Tân Phú - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-previa-hcm/1993-aidxc23330399
23301851,Toyota Previa 2010,589000000.0,22/09/2025,2010,Máy xăng,Van/Minivan,Xe cũ,50000,Số tự động,Nhập khẩu,Quận 10 - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-previa-hcm/ban-cao-nhat-fulloption-3-cua-dien-2-mam-duc-smartkey-nut-de-nem-zin-xe-nha-trum-men-rat-moi-aidxc23301851
23369700,Toyota Raize 2022,425000000.0,24/09/2025,2022,Máy xăng,SUV,Xe cũ,50000,Số tự động,Nhập khẩu,Bình Phước,https://oto.com.vn/mua-ban-xe-toyota-raize-binh-phuoc/2022-10l-turbo-sx-2022-aidxc23369700
23371180,Toyota Raize 2022,460000000.0,28/09/2025,2022,Máy xăng,SUV,Xe cũ,30000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-raize-ha-noi/2022-30000-km-aidxc23371180
23368280,Toyota Raize 2024,509000000.0,20/09/2025,2024,Máy xăng,SUV,Xe cũ,6700,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-raize-ha-noi/2024-6700-km-1-chu-k-xuoc-1-vet-aidxc23368280
23369627,Toyota Raize 2022,458000000.0,24/09/2025,2022,Máy xăng,Crossover,Xe cũ,44000,Số tự động,Nhập khẩu,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-raize-ha-noi/ban-xe-2022-ten-tu-nhan-1-chu-tu-moi-chay-44-van-km-zin-lop-theo-xe-con-dep-aidxc23369627
23368625,Toyota Raize 2022,470000000.0,22/09/2025,2022,Máy xăng,SUV,Xe cũ,20000,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-raize-ha-noi/chay-2v-km-aidxc23368625
23369466,Toyota Raize 2021,440000000.0,23/09/2025,2021,Máy xăng,SUV,Xe cũ,20000,Số tự động,Nhập khẩu,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-raize-ha-noi/lien-he-truc-tiep-de-xem-xe-aidxc23369466
23370347,Toyota Raize 2021,415000000.0,26/09/2025,2021,Máy xăng,SUV,Xe cũ,102000,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-raize-ha-noi/nhap-indonesia-aidxc23370347
23368296,Toyota Raize 2024,518000000.0,20/09/2025,2024,Máy xăng,Crossover,Xe cũ,7000,Số tự động,Nhập khẩu,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-raize-ha-noi/odo-7000-km-zin-tuyet-doi-aidxc23368296
23372224,Toyota Raize 2023,475000000.0,01/10/2025,2023,Máy xăng,Crossover,Xe cũ,10000,Số tự động,Nhập khẩu,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-raize-hcm/10000km-aidxc23372224
23370342,Toyota Raize 2022,445000000.0,26/09/2025,2022,Máy xăng,Crossover,Xe cũ,35000,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-raize-hcm/2022-xanh-ngoc-noc-den-dep-nhu-moi-aidxc23370342
23369391,Toyota Raize 2023,485000000.0,23/09/2025,2023,Máy xăng,SUV,Xe cũ,10400,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-raize-hcm/2023-luot-10400km-xe-cu-tai-hang-aidxc23369391
23366618,Toyota Raize 2024,510000000.0,16/09/2025,2024,Máy xăng,N/A,Xe cũ,14000,Số tự động,Trong nước,Tân Phú - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-raize-hcm/bao-hanh-len-den-12-thang-hoac-20000-km-aidxc23366618
23369774,Toyota Raize 2021,442000000.0,24/09/2025,2021,Máy xăng,SUV,Xe cũ,20000,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-raize-hcm/sieu-cop-2021-zin-a-z-aidxc23369774
23371766,Toyota Raize 2022,480000000.0,30/09/2025,2022,Máy xăng,SUV,Xe cũ,29000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-raize-hcm/xe-aidxc23371766
23354001,Toyota Raize 2022,445000000.0,21/09/2025,2022,Máy xăng,Crossover,Xe cũ,40000,Số tự động,Nhập khẩu,Đông Sơn - Thanh Hóa,https://oto.com.vn/mua-ban-xe-toyota-raize-thanh-hoa/xe-dep-1-chu-goc-36-aidxc23354001
23365057,Toyota RAV4 2008,218000000.0,12/09/2025,2008,Máy xăng,SUV,Xe cũ,1,Số tự động,Nhập khẩu,Bình Dương,https://oto.com.vn/mua-ban-xe-toyota-rav4-binh-duong/24-at-awd-2008-aidxc23365057
23279317,Toyota RAV4 LE 2007,285000000.0,10/03/2025,2007,Máy xăng,SUV,Xe cũ,120000,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-rav4-ha-noi/2007-mau-den-aidxc23279317
23299807,Toyota RAV4 LE 2007,245000000.0,26/07/2025,2007,Máy xăng,SUV,Xe cũ,120000,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-rav4-ha-noi/2007-mau-den-aidxc23299807
23333822,Toyota RAV4 2008,295000000.0,18/06/2025,2008,Máy xăng,SUV,Xe cũ,120000,Số tự động,Nhập khẩu,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-rav4-ha-noi/ban-xe-san-xuat-nam-2008-nhap-my-ten-tu-nhan-1-chu-tu-moi-chay-aidxc23333822
23332222,Toyota RAV4 LE 2008,295000000.0,13/06/2025,2008,Máy xăng,SUV,Xe cũ,120000,Số tự động,Nhập khẩu,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-rav4-ha-noi/ban-xe-san-xuat-nam-2008-nhap-my-ten-tu-nhan-1-chu-tu-moi-chay-chuan-12-van-aidxc23332222
23325461,Toyota RAV4 2008,310000000.0,11/09/2025,2008,Máy xăng,SUV,Xe cũ,90000,Số tự động,Nhập khẩu,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-rav4-ha-noi/du-ho-so-sang-ten-xe-dep-gia-tot-aidxc23325461
23337908,Toyota RAV4 Limited AWD 2008,298000000.0,05/07/2025,2008,Máy xăng,SUV,Xe cũ,100000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-rav4-ha-noi/rat-moi-chu-giu-gin-hang-hiem-aidxc23337908
23365977,Toyota Rush S 1.5 AT 2021,490000000.0,15/09/2025,2021,Máy xăng,SUV,Xe cũ,84000,Số tự động,Nhập khẩu,Bắc Ninh,https://oto.com.vn/mua-ban-xe-toyota-rush-bac-ninh/2021-s-15at-84000-km-aidxc23365977
23365978,Toyota Rush S 1.5 AT 2021,490000000.0,15/09/2025,2021,Máy xăng,SUV,Xe cũ,84000,Số tự động,Nhập khẩu,Bắc Ninh,https://oto.com.vn/mua-ban-xe-toyota-rush-bac-ninh/2021-s-15at-84000-km-aidxc23365978
23369176,Toyota Rush S 1.5 AT 2020,480000000.0,23/09/2025,2020,Máy xăng,SUV,Xe cũ,38000,Số tự động,Nhập khẩu,Bình Dương,https://oto.com.vn/mua-ban-xe-toyota-rush-binh-duong/2020-s-15-at-38000-km-aidxc23369176
23369484,Toyota Rush S 1.5 AT 2019,565000000.0,23/09/2025,2019,Máy xăng,SUV,Xe cũ,40000,Số tự động,Nhập khẩu,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-rush-dak-lak/2019-s-15-at-40000-km-aidxc23369484
23362161,Toyota Rush S 1.5 AT 2020,450000000.0,05/09/2025,2020,Máy xăng,SUV,Xe cũ,86000,Số tự động,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-rush-dong-nai/2020-s-15-at-86000-km-aidxc23362161
23362615,Toyota Rush S 1.5 AT 2020,485000000.0,06/09/2025,2020,Máy xăng,SUV,Xe cũ,52000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-rush-ha-noi/2020-s-15-at-52000-km-aidxc23362615
23358253,Toyota Rush 1.5 AT 2020,490000000.0,25/09/2025,2020,Máy xăng,SUV,Xe cũ,50000,Số tự động,Nhập khẩu,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-rush-ha-noi/bh-chinh-hang-sure-aidxc23358253
